Angle (°),Distance (mm)
303.09,0.00
304.80,3542.50
309.42,0.00
310.95,961.75
312.69,974.25
314.38,979.50
326.41,917.50
332.61,0.00
334.27,0.00
335.97,1706.00
337.73,1574.75
339.47,1529.25
341.25,1486.00
342.91,1501.00
344.64,1501.25
346.28,1526.25
353.14,1405.25
358.20,0.00
359.91,1482.00
1.64,1517.25
3.31,1489.00
5.03,1477.00
6.73,1453.75
8.48,1432.00
15.42,1364.50
17.16,1345.50
19.78,0.00
21.48,4587.75
23.19,4551.75
24.91,4534.00
26.59,4513.25
28.20,7357.25
29.89,7310.25
31.56,0.00
35.56,1931.00
37.34,1820.75
39.08,1722.50
40.84,1636.75
42.59,1558.25
44.33,1497.50
46.08,1428.75
47.83,1411.25
49.58,1352.25
51.20,1354.25
53.00,1338.25
54.69,1330.50
56.38,0.00
61.58,1150.50
70.14,1081.75
71.77,1090.25
73.48,1120.75
75.16,1153.75
76.77,1190.00
78.47,1226.50
80.17,1270.25
81.75,1317.50
83.56,1365.25
85.28,1421.50
86.56,0.00
88.25,2387.00
89.92,2372.50
91.62,2479.50
93.28,2604.00
94.98,2745.25
96.67,0.00
98.38,2723.50
101.72,3488.75
103.34,3830.25
105.02,4172.50
106.64,4556.75
110.02,5062.25
111.72,4808.50
113.45,4849.50
115.11,0.00
116.83,5077.00
118.50,5392.00
120.22,5246.75
121.92,5257.75
125.50,681.25
127.17,664.00
129.03,664.50
130.70,638.75
132.58,631.50
134.33,613.00
136.16,597.75
137.89,594.50
139.59,583.75
144.64,591.00
146.33,590.00
148.19,585.25
149.94,581.25
151.45,586.25
153.34,576.75
155.11,569.25
156.66,582.75
161.50,3175.25
164.94,2946.50
167.31,0.00
169.05,1308.00
170.62,0.00
172.23,1588.50
175.31,2533.25
176.95,2635.00
178.64,2747.25
180.33,2851.00
197.45,2611.00
199.20,2549.75
200.91,0.00
202.70,2444.50
204.41,2434.25
206.11,2425.00
207.86,2387.50
209.56,2338.50
211.27,2309.75
212.95,2416.75
214.72,2281.25
216.42,2309.50
218.16,2275.25
219.84,2239.25
221.55,2260.50
223.25,2340.25
224.95,2314.00
226.70,2247.00
228.31,2487.25
230.89,972.00
232.72,914.25
234.38,929.75
236.20,905.75
237.98,892.75
239.66,879.50
241.42,876.00
243.02,892.00
244.73,909.25
247.17,2166.25
248.88,2210.50
250.58,2261.50
252.30,2313.50
253.97,2370.75
255.67,2433.00
257.36,2501.75
259.02,2577.25
260.75,2657.75
262.38,2751.00
267.36,4106.50
269.05,4284.00
270.75,4460.00
272.42,0.00
274.16,4549.00
277.62,4414.00
281.05,4306.00
287.92,0.00
289.61,3942.50
292.70,832.25
294.48,833.00
296.23,787.50
298.00,786.25
299.58,787.00
301.20,0.00
303.25,0.00
304.94,3548.75
309.48,0.00
311.19,970.50
312.80,974.25
314.61,978.00
316.25,986.75
317.62,0.00
332.80,0.00
334.45,1700.50
336.12,1710.25
337.95,1564.00
339.67,1525.25
341.41,1491.50
343.16,1500.75
344.81,1505.25
346.47,1529.50
351.61,1433.00
353.41,1398.25
0.11,1487.00
1.80,1513.25
3.55,1500.25
5.25,1475.00
6.94,1451.75
8.66,1431.50
15.64,1362.75
17.31,1352.25
19.97,4618.75
21.69,4581.50
23.39,4548.50
25.08,4530.75
26.81,4501.75
28.39,7330.75
30.11,7316.25
34.03,0.00
35.83,1914.75
37.50,1807.00
39.28,1712.25
41.02,1625.00
42.81,1547.50
44.55,1481.75
46.27,1420.75
48.00,1415.00
49.73,1351.25
51.56,1343.75
53.17,1334.50
54.88,1332.00
56.55,0.00
65.31,1045.50
68.64,1093.00
70.33,1076.25
72.03,1093.75
73.66,1125.00
75.36,1157.50
76.98,1194.75
78.73,1233.50
80.34,1276.00
82.06,1324.00
83.78,1373.25
85.41,1431.75
86.78,2286.50
88.45,2347.50
90.17,2374.50
91.84,2497.75
93.50,2619.25
95.19,2772.00
96.92,2677.50
98.59,2715.25
101.92,3483.25
103.59,3874.25
105.23,4206.00
106.86,4566.00
110.25,0.00
111.97,4825.75
113.67,4856.00
115.36,5006.50
118.72,5389.25
120.47,5204.75
125.64,684.00
127.56,662.25
129.22,661.50
131.09,635.25
132.70,633.25
134.55,606.25
136.36,598.25
137.98,594.75
139.84,582.50
144.95,593.75
146.75,588.50
148.42,583.00
150.00,580.25
151.91,581.25
153.62,572.75
155.20,569.00
156.84,582.50
161.72,3157.75
165.19,2933.25
167.56,0.00
169.27,1313.50
170.83,1459.75
172.45,1617.25
175.55,2546.50
177.23,2652.50
178.88,2764.75
180.55,2846.00
199.41,2561.00
201.16,0.00
202.89,2444.50
204.66,2433.75
206.38,2423.25
208.08,0.00
209.78,2334.00
211.53,2312.25
213.22,2410.50
214.95,2282.50
216.64,2312.00
218.39,2264.50
220.11,2238.00
221.78,2273.00
223.47,2346.25
225.19,2290.75
226.88,2249.75
229.52,0.00
231.22,954.00
233.05,901.50
234.61,924.00
236.45,908.75
238.11,889.50
239.86,879.25
241.66,883.25
243.19,0.00
244.91,913.50
253.03,0.00
247.41,2170.25
249.09,2217.00
250.81,2267.50
252.48,2320.00
254.16,2379.00
255.88,2441.25
257.58,2510.75
259.25,2587.50
260.95,2671.00
262.61,2762.00
264.25,0.00
267.58,4133.00
269.25,4312.25
270.97,4466.75
272.67,0.00
274.44,4521.50
277.84,4404.00
281.30,4299.75
288.14,3951.75
293.00,831.75
294.64,832.75
296.45,786.75
298.25,786.50
299.88,787.00
301.48,843.25
303.45,0.00
309.80,911.25
311.42,980.25
313.02,975.00
314.80,987.75
316.41,995.75
317.91,0.00
333.02,0.00
336.38,1725.75
338.17,1555.50
339.94,0.00
341.67,1497.75
343.33,1499.50
345.02,1508.00
351.86,1440.00
353.64,1390.50
0.39,1495.75
2.08,1509.00
3.73,1496.75
5.47,1471.75
7.25,1448.00
8.89,1435.00
15.88,1358.75
17.61,1346.25
20.22,4612.25
21.91,4578.25
23.62,4542.75
25.34,4530.25
27.05,4487.00
28.64,7314.50
30.34,7329.50
32.03,8456.75
34.28,0.00
35.98,1923.25
37.77,1794.50
39.50,1698.50
41.27,1615.50
43.05,1539.25
44.83,1473.75
46.55,1413.50
50.00,1356.75
58.69,0.00
53.39,1332.50
55.12,1333.75
56.70,1412.25
62.06,1138.00
63.77,1084.75
68.88,1102.75
70.59,1075.75
72.31,1100.00
73.98,1129.75
75.64,1161.75
77.20,1198.75
78.89,1238.25
80.56,1281.00
82.22,1332.00
84.03,1381.50
87.02,2294.50
88.69,2391.25
90.38,2389.25
92.08,2509.50
93.75,2640.75
95.44,2784.25
97.16,2665.75
98.86,2718.00
100.45,0.00
102.16,3480.75
103.81,3912.25
105.48,4276.00
110.47,4964.75
112.20,4820.25
113.89,4852.00
115.59,5033.75
120.69,5186.00
126.02,682.25
127.88,0.00
129.50,662.25
131.25,636.75
133.03,635.25
134.88,604.75
136.55,599.25
138.39,592.00
140.00,583.00
145.19,594.25
146.97,588.25
148.59,580.50
150.33,581.00
152.02,571.50
153.81,566.50
155.45,570.25
157.17,588.25
165.44,2920.00
167.77,1316.00
175.75,2558.00
177.45,2663.50
179.06,2777.25
180.80,2835.00
196.20,0.00
199.64,2544.75
201.38,2461.50
203.16,2440.50
204.88,2431.00
206.58,2422.25
208.33,2340.25
210.00,2330.50
211.77,2313.75
213.45,0.00
215.19,2285.00
216.86,2312.50
218.58,2257.25
220.33,2239.25
222.03,2283.50
223.72,2349.50
225.45,2266.50
227.08,2252.50
229.62,0.00
231.39,946.50
233.08,0.00
234.95,919.25
236.66,909.00
238.33,888.00
240.05,881.50
241.81,888.50
243.41,918.25
245.91,0.00
247.64,2178.00
249.34,2223.25
251.05,2274.75
252.73,2328.00
254.41,2386.25
256.11,2452.00
257.81,2521.25
259.47,2595.25
261.16,2684.25
270.36,0.00
264.47,0.00
267.81,4150.50
269.52,4335.00
271.22,4478.75
274.66,4506.25
278.08,4395.00
281.50,4292.75
284.28,1019.25
288.36,3951.00
293.17,831.75
294.98,829.75
296.62,786.25
298.33,786.00
300.11,787.00
301.67,844.75
303.70,3485.00
305.38,0.00
310.08,911.00
311.58,0.00
313.25,975.25
315.06,983.75
316.69,993.25
318.11,1179.00
333.19,0.00
336.62,1739.75
338.39,1548.50
340.17,1495.50
341.84,1504.50
343.58,1501.75
345.27,1509.00
352.14,1435.00
353.83,1382.00
358.94,1448.00
0.58,1501.75
2.30,1505.75
3.95,1491.75
5.69,1468.50
7.41,1446.25
16.11,1356.25
17.83,1351.75
20.44,4608.50
22.12,4579.50
23.83,4545.25
25.55,4526.00
27.30,4476.75
28.84,7306.00
30.56,7329.00
32.25,8335.00
34.56,1996.75
36.23,1884.75
37.98,1779.50
39.78,1687.75
41.48,1607.00
43.28,1532.50
45.03,1463.75
46.78,1405.75
50.23,1350.75
51.92,0.00
53.67,1328.00
55.30,1335.75
57.00,1414.50
62.28,1133.25
64.02,1079.75
69.05,1094.50
70.78,1073.50
72.42,1105.75
74.12,1137.00
75.77,1167.00
77.44,1205.00
79.22,1244.75
80.78,1287.75
82.44,1336.25
84.25,1388.50
87.22,2307.25
88.92,2356.50
90.61,2405.25
92.31,2531.00
93.98,2666.25
95.62,2806.50
97.39,2657.50
99.08,2713.25
100.67,3404.75
102.36,3488.75
104.03,3963.00
110.70,4907.25
112.42,4834.50
114.14,4823.75
120.95,5193.25
126.11,686.75
127.97,673.00
129.72,661.25
131.34,640.75
133.31,636.00
135.09,604.00
136.78,599.75
138.45,589.75
140.22,585.75
145.28,590.75
147.25,584.75
148.94,577.25
150.48,576.50
152.19,566.00
153.95,559.00
157.41,592.75
160.05,0.00
163.92,3019.00
165.64,2929.25
168.02,1313.00
175.98,2572.25
177.69,2680.25
179.34,2792.25
181.02,2830.75
196.42,0.00
199.88,2548.75
201.61,2450.25
203.38,2440.50
205.08,2428.75
206.83,2421.00
208.52,2340.25
210.27,2324.75
211.97,2319.50
213.67,0.00
215.36,2289.50
217.11,2310.00
218.86,2251.50
220.55,2241.75
222.22,2294.75
223.94,2352.50
225.69,2256.50
227.33,2263.25
229.86,0.00
231.62,937.75
233.41,945.25
235.09,919.75
236.89,905.50
238.58,888.25
240.38,884.75
241.95,901.00
243.66,915.00
246.14,2138.75
247.86,2183.75
249.58,2229.50
251.20,2279.75
252.94,2335.00
254.59,2393.75
256.31,2459.25
258.00,2530.75
259.67,2607.25
261.39,2695.75
263.08,2787.50
268.02,4174.00
271.41,4456.50
274.86,4491.25
276.59,4422.00
278.28,4383.75
281.72,4289.50
288.58,3952.75
291.70,0.00
293.39,832.25
295.16,832.00
296.95,786.25
298.52,786.25
300.25,786.50
301.80,839.75
303.91,3493.75
305.55,0.00
310.17,911.75
311.83,980.50
313.55,976.00
315.14,990.50
316.91,1001.25
333.36,0.00
335.12,1700.50
336.83,0.00
338.61,1543.00
340.38,1475.25
342.08,1504.50
343.73,1495.75
345.44,1511.00
352.28,1432.25
354.02,1373.25
359.03,1454.50
0.70,1510.25
2.42,1502.25
4.19,1489.50
5.84,1465.25
7.58,1443.50
16.27,1353.50
17.95,1348.75
20.58,4608.75
22.30,4570.50
24.00,4540.50
25.70,4523.25
27.42,4471.75
28.98,7319.75
30.69,7351.25
34.67,1991.50
36.39,0.00
38.12,1772.50
39.89,1678.25
41.61,1597.50
43.38,1530.25
45.14,1459.75
46.91,1405.25
48.61,0.00
50.34,1356.50
59.05,0.00
53.81,1330.50
55.44,1338.25
57.12,0.00
62.38,1123.75
64.12,1073.50
69.28,1098.00
70.95,1075.00
72.56,1107.00
74.25,1136.75
75.88,1169.50
77.58,1207.00
79.28,1248.25
80.94,1290.50
82.58,1341.25
84.34,1391.25
87.33,2313.00
89.05,2392.25
90.72,2411.00
92.41,2536.25
94.09,2672.25
95.78,2821.00
97.47,2675.50
99.19,2714.50
100.77,3406.00
102.47,3494.75
104.11,3979.25
110.81,4886.75
112.53,4833.75
114.22,4805.75
121.03,5186.25
124.53,0.00
126.19,690.75
127.95,0.00
129.73,662.00
131.56,640.75
133.34,636.25
135.14,604.00
136.81,598.50
138.72,588.50
140.30,591.50
143.86,591.75
145.52,590.25
147.25,582.75
148.92,576.00
150.59,578.50
152.41,566.25
154.23,560.50
157.36,597.25
160.16,0.00
163.98,3018.75
165.72,2922.00
168.08,1311.50
176.05,2578.50
177.73,2681.25
179.39,2799.50
181.12,2828.25
196.52,0.00
198.20,2565.25
199.94,2558.50
201.67,2452.00
203.44,2439.25
205.16,2428.75
206.86,2420.00
208.58,2340.75
210.33,2323.00
211.98,2319.75
213.75,0.00
215.45,2290.00
217.16,2310.50
218.86,2251.25
220.61,2242.25
222.28,2295.50
224.00,2354.00
225.73,2256.00
227.38,2276.00
229.88,1014.25
231.80,932.00
233.48,945.00
235.17,922.25
236.86,907.25
238.67,891.75
240.33,891.00
242.03,906.00
243.75,921.00
246.22,2141.25
247.89,2186.25
249.58,2231.50
251.28,2281.75
253.00,2337.25
254.70,2396.75
256.33,2462.50
258.06,2531.25
259.72,2610.25
261.44,2696.25
263.11,2790.00
268.08,4174.00
271.45,4454.75
274.91,4492.00
276.62,4422.00
278.33,4382.75
281.75,4290.25
288.61,3953.00
291.66,0.00
293.42,831.75
295.12,831.75
297.00,786.25
298.67,786.25
300.31,786.75
301.83,840.50
303.92,3493.50
305.58,0.00
311.81,984.50
313.52,976.00
315.16,991.00
316.89,1001.00
333.39,1734.50
335.12,1700.50
336.88,0.00
338.64,1543.25
340.42,1475.75
342.09,1504.25
343.81,1495.25
345.50,1510.50
352.36,1430.00
354.03,1373.25
359.06,1454.75
0.77,1512.50
2.47,1502.00
4.19,1489.00
5.91,1465.25
7.61,1443.25
16.31,1352.75
17.97,1349.00
20.64,4608.25
22.33,4571.00
24.05,4540.00
25.75,4523.00
27.45,4473.25
29.03,7319.25
30.75,7369.00
34.72,1991.25
36.42,0.00
38.22,1768.50
39.95,1676.75
41.70,1595.25
43.44,1527.25
45.25,1457.25
46.95,1402.50
48.70,0.00
50.41,1356.75
59.12,0.00
53.88,1330.25
55.53,1339.25
57.27,0.00
62.48,1122.00
64.20,1072.00
69.23,1097.00
70.95,1076.50
72.69,1107.25
74.36,1138.00
76.05,1169.75
77.64,1208.00
79.38,1248.50
80.95,1292.75
82.66,1341.25
84.38,1393.75
87.41,2313.75
89.09,2390.50
90.80,2416.00
92.47,2541.50
94.17,2677.25
95.83,2826.50
99.25,2714.25
100.86,3421.50
102.55,3495.00
104.22,4005.75
110.89,4884.50
112.61,4826.00
114.31,4803.00
117.66,5421.50
121.09,5181.00
124.67,0.00
126.33,692.50
133.94,0.00
129.92,663.00
131.69,641.25
133.42,637.00
135.16,602.50
136.97,598.75
138.69,587.25
143.92,587.50
145.56,587.25
147.27,581.75
149.00,576.00
150.61,581.25
152.50,570.00
154.14,561.50
157.48,600.25
160.22,0.00
164.11,3006.50
165.83,2922.00
168.20,1309.25
174.48,0.00
176.19,2584.25
177.84,2691.75
179.50,2805.00
181.19,2824.50
196.64,2625.50
198.38,2562.75
200.06,2562.50
201.81,2451.50
203.56,2439.50
205.28,2427.75
207.00,2417.50
208.72,2341.00
210.44,2321.50
212.12,2327.50
213.91,2295.00
215.58,2293.50
217.31,2308.00
219.02,2248.00
220.73,2243.75
222.42,2305.50
224.16,2351.25
225.89,2252.00
227.50,0.00
230.12,0.00
231.94,924.50
233.62,940.50
235.38,926.00
237.03,903.75
238.80,896.00
240.53,900.50
242.16,921.00
243.88,929.75
244.62,0.00
246.38,2144.50
248.05,2188.50
249.73,2235.75
251.44,2284.25
253.12,2343.50
254.81,2400.50
256.52,2467.75
258.20,2539.25
259.91,2616.50
261.58,2706.00
268.22,4190.00
271.64,0.00
275.08,4481.25
276.78,4447.25
278.48,4378.50
281.92,4287.75
288.80,3951.25
291.86,0.00
293.72,832.00
295.34,828.25
297.17,785.75
298.86,786.50
300.52,787.50
302.00,832.50
304.11,3507.25
310.38,909.25
312.00,0.00
313.69,976.50
315.39,988.25
322.02,0.00
325.84,920.75
333.61,1744.50
335.31,1689.00
337.05,0.00
338.84,1540.50
340.61,1485.50
342.28,1501.50
343.95,1496.75
345.72,1512.75
352.56,1424.00
354.25,1369.25
359.28,1461.75
0.97,1518.25
2.69,1497.00
4.39,1485.50
6.14,1462.25
7.86,1441.50
14.77,1355.25
16.50,1352.00
18.20,1348.75
26.81,0.00
20.84,4606.50
22.53,4572.25
24.25,4538.75
25.95,4525.75
29.25,7313.25
32.62,8430.00
34.89,1971.25
36.67,1860.00
38.42,1757.25
40.17,1666.50
41.92,1585.25
43.70,1525.25
45.39,1450.50
47.19,1401.25
48.95,0.00
50.66,1351.00
54.06,1328.00
55.72,1342.75
62.66,1118.00
64.42,1065.75
69.56,1091.50
71.25,1079.75
72.91,1114.00
74.58,1144.25
76.23,1175.00
77.81,1214.50
79.55,1255.25
81.20,1301.25
82.86,1346.75
84.64,1402.00
93.31,0.00
87.69,2289.25
89.31,2368.50
91.02,2436.50
92.69,2562.75
94.36,2696.50
96.05,2844.25
97.77,2686.25
99.50,2715.25
101.16,0.00
102.77,0.00
104.44,4055.00
111.12,4843.25
112.83,4830.75
114.53,4765.75
117.92,5421.25
121.33,5211.00
124.80,0.00
126.47,697.00
128.19,688.00
129.98,663.75
131.88,641.75
133.64,630.50
135.42,603.00
137.30,597.75
139.09,585.50
144.09,591.00
145.73,587.00
147.64,579.25
149.36,575.75
151.14,578.00
152.81,566.75
154.34,564.25
157.77,604.50
160.42,0.00
162.64,3100.50
166.08,2932.25
168.39,1307.25
174.70,2535.00
176.39,2601.50
178.11,2705.00
179.77,2827.25
181.47,2818.75
196.91,2616.25
198.61,2544.00
200.30,2565.00
202.08,2447.75
203.80,2437.50
205.52,2426.00
207.25,2415.50
209.02,2342.50
210.69,2315.25
212.39,0.00
214.16,2281.25
215.86,2301.75
217.56,2300.00
219.30,2244.50
221.03,2247.25
222.70,2320.50
224.38,2347.25
226.14,2246.75
227.75,0.00
230.34,979.00
232.03,0.00
233.88,938.50
235.55,924.50
237.36,903.75
239.03,900.00
240.78,910.50
242.47,924.75
244.92,2113.25
246.64,2152.00
248.31,2196.75
250.00,2242.50
251.69,2292.50
253.39,2351.50
255.09,2413.50
256.78,2478.50
258.47,2549.75
260.16,2630.25
261.86,2724.00
263.39,0.00
265.12,0.00
271.89,4478.50
273.59,0.00
275.33,4489.00
277.06,4443.00
280.50,4284.00
282.22,4268.00
289.08,3948.25
292.27,832.00
293.98,832.25
295.70,0.00
297.39,786.00
299.09,786.50
300.69,787.25
304.39,3519.50
307.08,0.00
310.59,0.00
312.28,973.25
314.00,977.75
315.64,988.50
322.31,1099.50
326.09,917.25
335.64,1690.25
337.41,1595.00
339.17,1532.75
340.91,1481.75
342.59,1500.50
344.30,1494.00
345.95,1519.75
352.89,1412.50
359.59,1471.25
1.31,1520.75
3.06,1492.50
4.70,1481.00
6.42,1458.00
8.16,1436.50
15.14,1365.00
16.89,1349.50
18.55,1352.00
19.47,0.00
21.19,4589.25
22.89,4563.00
24.61,4535.25
26.31,4524.75
27.91,7399.00
29.61,7304.50
31.28,0.00
35.28,1952.00
37.03,1835.00
38.77,1738.50
40.55,1647.00
42.31,1571.00
44.02,1509.75
45.81,1438.25
47.55,1405.50
49.23,1351.50
50.98,1352.75
52.67,1343.50
54.45,1330.75
63.09,1103.50
64.81,1058.25
69.83,1086.50
71.61,1085.75
73.20,1117.75
74.95,1148.75
76.61,1183.50
78.27,1222.50
79.88,1264.50
81.58,1311.75
83.38,1358.75
84.97,1415.50
86.31,0.00
88.00,0.00
89.75,2362.50
91.39,2466.25
93.08,2590.00
94.75,2724.50
96.48,0.00
98.16,2722.75
101.48,0.00
103.12,0.00
104.80,4133.00
106.42,0.00
109.78,0.00
111.52,4823.25
113.23,4842.50
114.91,0.00
124.33,0.00
118.30,5388.00
120.00,0.00
121.70,5245.00
125.33,694.00
127.00,0.00
128.73,0.00
130.55,0.00
132.30,639.50
134.22,616.25
135.94,602.00
137.58,594.25
139.52,583.00
144.42,590.75
146.16,584.50
147.92,575.75
149.64,575.25
151.38,565.00
153.11,555.50
156.48,586.25
158.14,612.00
164.78,2961.50
168.88,1306.75
170.52,0.00
172.05,0.00
175.12,2525.75
176.81,2625.75
178.52,2733.25
180.17,2849.75
197.31,2612.75
199.03,2554.50
200.72,2576.50
202.47,2444.25
204.25,2436.00
205.97,2424.75
207.66,2399.50
209.38,2340.00
211.14,2310.00
212.83,2413.00
214.55,2279.50
216.25,2309.50
217.95,2282.75
219.70,2238.75
221.38,2256.25
223.09,2337.50
224.78,2327.50
226.55,2245.25
228.14,2484.25
230.83,963.75
232.56,966.25
234.27,937.50
236.05,921.25
237.69,906.75
239.45,904.25
241.19,917.25
242.77,929.25
245.34,2118.75
247.08,2161.25
248.77,2206.00
250.45,2256.50
252.14,2307.00
253.81,2367.75
255.53,2426.50
257.20,2497.00
258.89,2569.25
260.61,2653.50
262.27,2740.75
263.81,3782.75
267.22,0.00
268.94,4272.50
272.33,4556.25
274.02,4558.50
275.77,4481.50
277.48,4415.25
280.92,4306.75
287.78,0.00
289.50,3944.50
292.56,831.75
294.36,833.00
296.12,791.50
297.80,786.50
299.55,786.75
301.09,0.00
303.12,0.00
304.81,3543.00
309.38,0.00
311.03,966.50
312.80,974.25
314.50,977.50
316.19,982.00
326.55,917.50
332.69,0.00
334.39,0.00
336.02,1704.75
337.86,1574.00
339.56,1529.00
341.36,1488.75
343.02,1501.25
344.72,1504.00
346.38,1527.75
353.30,1398.25
358.33,1450.00
0.05,1484.75
1.77,1514.00
3.47,1492.25
5.19,1476.00
6.92,1452.75
8.64,1431.00
15.56,1364.50
17.28,1351.50
19.89,4622.25
21.59,4582.25
23.30,4553.50
25.03,4533.75
26.75,4503.75
28.31,7343.25
30.02,7297.50
35.73,1924.50
37.45,1809.25
39.20,1713.50
40.97,1627.50
42.73,1551.00
44.45,1486.50
46.22,1423.25
47.98,1413.00
49.73,1349.00
51.42,1354.50
53.17,1334.50
54.83,1331.25
56.48,0.00
70.38,1076.00
71.94,1093.75
73.62,1124.50
75.33,1155.25
77.00,1194.25
78.64,1232.75
80.30,1276.00
81.95,1322.00
83.75,1371.00
85.42,1430.50
86.77,2288.00
88.44,2344.25
90.11,2374.00
91.83,2495.75
93.50,2620.75
95.17,2763.75
96.91,2686.25
98.58,2718.50
101.89,3489.00
103.56,3874.25
105.23,4215.00
110.23,5016.75
111.94,4831.00
113.66,4856.00
115.33,4985.75
118.73,5385.25
120.45,5195.50
125.67,692.50
127.52,675.00
129.20,670.50
131.06,641.50
132.72,638.25
134.66,606.75
136.23,600.25
138.12,590.00
139.77,585.50
144.89,588.50
146.81,581.75
148.38,572.75
150.22,575.00
151.97,560.75
153.70,554.50
156.88,589.50
165.23,2935.00
167.58,0.00
169.30,1314.50
170.89,1460.50
172.47,1616.50
175.55,2547.25
177.25,2653.00
178.89,2763.75
180.58,2845.00
199.47,2558.25
201.20,0.00
202.97,2443.00
204.67,2433.75
206.39,2423.25
208.14,2362.00
209.86,2333.50
211.58,2311.25
213.25,2404.00
214.98,2283.75
216.69,2311.25
218.44,2260.00
220.14,2237.50
221.84,2275.25
223.53,2347.00
225.28,2280.75
226.95,2249.50
231.30,942.00
232.92,958.75
234.75,939.75
236.38,918.75
238.16,908.00
239.86,912.00
241.55,934.25
243.25,941.00
251.41,0.00
245.80,2130.00
247.50,2172.25
249.16,2219.50
250.84,2269.75
252.56,2322.50
254.25,2381.00
255.97,2444.75
257.66,2513.75
259.34,2590.75
261.03,2676.00
262.73,2765.00
264.31,0.00
267.69,4140.50
269.36,4322.75
271.08,4460.75
272.78,0.00
274.53,4520.50
277.97,4400.75
281.38,4295.25
288.25,3950.00
293.09,831.50
294.78,827.75
296.55,786.75
298.34,785.75
299.95,787.00
301.48,842.50
303.59,3481.25
305.28,0.00
309.86,911.25
311.47,989.25
313.19,975.25
314.81,985.50
316.56,988.75
318.00,1176.75
333.09,0.00
336.50,0.00
338.31,1550.75
340.08,0.00
341.80,1500.00
343.48,1501.25
345.20,1508.00
352.02,1435.25
353.78,1386.00
0.52,1501.25
2.22,1507.00
3.91,1494.00
5.62,1469.75
7.36,1446.75
16.06,1356.75
17.72,1351.25
20.38,4606.25
22.09,4580.00
23.78,4546.25
25.52,4526.25
27.22,4475.25
28.81,7312.75
30.53,7311.50
32.20,8338.50
34.53,1997.75
36.20,1886.75
37.94,1783.50
39.72,1689.50
41.47,1607.00
43.23,1532.25
45.00,1466.50
46.70,1408.50
50.23,1350.75
51.91,1374.75
53.61,1328.50
55.34,1335.50
56.95,1417.00
69.12,1099.50
70.86,1072.75
74.11,1135.00
75.83,1166.25
77.47,1204.25
79.17,1243.75
80.80,1287.75
82.44,1336.00
84.19,1388.25
87.27,2306.00
88.92,2357.25
90.62,2404.25
92.30,2529.75
93.97,2664.50
95.64,2813.75
97.38,2660.50
99.09,2714.00
100.67,3402.00
102.39,3488.75
104.05,3973.25
110.73,4897.75
112.45,4833.75
114.14,4811.50
120.97,5180.25
126.14,690.50
128.02,0.00
129.58,664.25
131.38,641.25
133.33,636.50
135.08,603.75
136.97,598.00
138.64,585.00
143.81,585.50
145.61,584.00
147.23,577.25
149.02,571.50
150.70,579.75
152.27,566.25
154.20,559.25
155.44,0.00
157.45,595.50
164.00,3013.00
165.73,2923.50
168.11,1311.75
174.38,0.00
176.09,2577.75
177.77,2686.25
179.45,2804.00
181.17,2827.75
196.58,2636.25
198.33,2561.75
200.03,2562.00
201.72,2451.50
203.52,2439.25
205.22,2428.00
206.95,2419.75
208.69,2341.00
210.44,2322.75
212.09,2327.00
213.81,2297.75
215.52,2293.50
217.28,2308.00
218.97,2247.75
220.70,2243.75
222.39,2305.50
224.12,2351.75
225.84,2252.25
227.47,0.00
230.03,0.00
231.77,0.00
233.58,951.50
235.22,937.50
237.00,918.00
238.81,910.25
240.42,925.00
242.09,938.00
244.67,2108.50
246.36,2144.25
248.05,2188.25
249.75,2234.25
251.44,2284.50
253.12,2343.50
254.83,2400.50
256.52,2467.50
258.25,2539.25
259.91,2619.75
261.61,2705.25
268.23,4189.50
271.66,0.00
273.34,4627.00
275.08,4483.00
276.81,4451.75
278.53,4376.25
281.95,4277.25
288.83,3950.50
291.88,0.00
293.61,832.50
295.31,825.25
297.14,786.00
298.91,786.25
300.48,787.50
304.17,3508.25
310.50,910.50
312.16,983.50
313.84,976.75
315.42,988.50
322.17,0.00
325.91,925.50
335.42,1687.75
337.17,0.00
338.95,1541.50
340.69,1481.50
342.34,1501.25
344.12,1491.25
345.80,1515.00
352.62,1421.25
354.44,1357.00
359.44,1466.25
1.11,1517.50
2.78,1495.25
4.58,1483.50
6.27,1459.75
8.00,1438.75
14.98,1357.00
16.66,1350.25
18.38,1349.75
26.97,0.00
21.00,4606.25
22.70,4563.75
24.42,4536.75
26.12,4521.25
27.70,0.00
29.42,7319.50
35.08,1959.00
36.81,1847.50
38.59,1747.50
40.34,1657.50
42.12,1577.25
43.83,1521.00
45.61,1444.00
47.33,1403.25
49.09,1353.00
50.81,1352.75
52.55,1348.75
54.27,1330.00
55.97,1346.00
62.83,1107.50
